subject,rhythm,tone,freq,isMeterRel,amp_eeg,amp_coch
14,unsync,low,13.333,0,-0.00489487964659929,2.38868278620957
1,unsync,low,13.75,0,0.0141732394695282,8.234316160853
2,unsync,low,13.75,0,0.0144327133893967,8.234316160853
3,unsync,low,13.75,0,-0.000729865394532681,8.234316160853
4,unsync,low,13.75,0,-0.00820983853191137,8.234316160853
5,unsync,low,13.75,0,0.00480679469183087,8.234316160853
6,unsync,low,13.75,0,-0.0142853129655123,8.234316160853
7,unsync,low,13.75,0,-0.00169527623802423,8.234316160853
8,unsync,low,13.75,0,0.0186016466468573,8.234316160853
9,unsync,low,13.75,0,0.000396196352085099,8.234316160853
10,unsync,low,13.75,0,0.00448610400781035,8.234316160853
11,unsync,low,13.75,0,-0.00627851253375411,8.234316160853
12,unsync,low,13.75,0,0.00551188131794333,8.234316160853
13,unsync,low,13.75,0,-0.000301621475955471,8.234316160853
14,unsync,low,13.75,0,0.00778578547760844,8.234316160853
1,unsync,low,14.167,0,0.00435723876580596,2.44452132307577
2,unsync,low,14.167,0,-0.0055450638756156,2.44452132307577
3,unsync,low,14.167,0,0.00797984562814236,2.44452132307577
4,unsync,low,14.167,0,-0.00129580218344927,2.44452132307577
5,unsync,low,14.167,0,5.70029114896897e-05,2.44452132307577
6,unsync,low,14.167,0,0.00518177868798375,2.44452132307577
7,unsync,low,14.167,0,0.00121119373943657,2.44452132307577
8,unsync,low,14.167,0,-0.00218340964056551,2.44452132307577
9,unsync,low,14.167,0,-0.00192567601334304,2.44452132307577
10,unsync,low,14.167,0,-0.00271561043336987,2.44452132307577
11,unsync,low,14.167,0,0.000901338120456785,2.44452132307577
12,unsync,low,14.167,0,-0.000731739157345146,2.44452132307577
13,unsync,low,14.167,0,-0.00163181172683835,2.44452132307577
14,unsync,low,14.167,0,-0.003123773727566,2.44452132307577
1,unsync,low,14.583,0,-0.0045675472356379,2.29728799377351
2,unsync,low,14.583,0,0.0110883200541139,2.29728799377351
3,unsync,low,14.583,0,-0.00277373264543712,2.29728799377351
4,unsync,low,14.583,0,0.0160239078104496,2.29728799377351
5,unsync,low,14.583,0,-0.000292018172331154,2.29728799377351
6,unsync,low,14.583,0,-0.00018788046145346,2.29728799377351
7,unsync,low,14.583,0,-0.00395750906318426,2.29728799377351
8,unsync,low,14.583,0,0.00246652984060347,2.29728799377351
9,unsync,low,14.583,0,0.000535588129423559,2.29728799377351
10,unsync,low,14.583,0,-0.00306999566964805,2.29728799377351
11,unsync,low,14.583,0,0.000510231708176434,2.29728799377351
12,unsync,low,14.583,0,0.00188342970795929,2.29728799377351
13,unsync,low,14.583,0,0.002286646515131,2.29728799377351
14,unsync,low,14.583,0,-0.00352726108394563,2.29728799377351
1,unsync,low,15,0,0.0057930969633162,17.1782694949089
2,unsync,low,15,0,-0.000506608746945858,17.1782694949089
3,unsync,low,15,0,0.00459227059036493,17.1782694949089
4,unsync,low,15,0,0.000342818791978061,17.1782694949089
5,unsync,low,15,0,0.00779801467433572,17.1782694949089
6,unsync,low,15,0,-0.0106686595827341,17.1782694949089
7,unsync,low,15,0,0.0120172444730997,17.1782694949089
8,unsync,low,15,0,0.0115194655954838,17.1782694949089
9,unsync,low,15,0,0.012770177796483,17.1782694949089
10,unsync,low,15,0,0.0122940801084042,17.1782694949089
11,unsync,low,15,0,-0.000177812966285273,17.1782694949089
12,unsync,low,15,0,0.00881757214665413,17.1782694949089
13,unsync,low,15,0,0.00343111786060035,17.1782694949089
14,unsync,low,15,0,0.0119591625407338,17.1782694949089
1,unsync,low,15.417,0,-0.0024344667326659,1.91950002550817
2,unsync,low,15.417,0,-0.00244086468592286,1.91950002550817
3,unsync,low,15.417,0,0.00267007458023727,1.91950002550817
4,unsync,low,15.417,0,0.0127406194806099,1.91950002550817
5,unsync,low,15.417,0,-0.00194701401051134,1.91950002550817
6,unsync,low,15.417,0,-0.0106582045555115,1.91950002550817
7,unsync,low,15.417,0,0.00176179269328713,1.91950002550817
8,unsync,low,15.417,0,-0.000829591124784201,1.91950002550817
9,unsync,low,15.417,0,-0.0048772906884551,1.91950002550817
10,unsync,low,15.417,0,0.0021788936574012,1.91950002550817
11,unsync,low,15.417,0,0.000164844823302701,1.91950002550817
12,unsync,low,15.417,0,-0.00157208705786616,1.91950002550817
13,unsync,low,15.417,0,0.00418585771694779,1.91950002550817
14,unsync,low,15.417,0,-0.00053351983660832,1.91950002550817
1,unsync,low,15.833,0,-0.00377213023602962,1.77558260662659
2,unsync,low,15.833,0,0.018554849550128,1.77558260662659
3,unsync,low,15.833,0,3.26921726809815e-05,1.77558260662659
4,unsync,low,15.833,0,0.000852674595080316,1.77558260662659
5,unsync,low,15.833,0,0.00396313983947039,1.77558260662659
6,unsync,low,15.833,0,-0.0109942620620131,1.77558260662659
7,unsync,low,15.833,0,0.00210790196433663,1.77558260662659
8,unsync,low,15.833,0,0.00406910618767142,1.77558260662659
9,unsync,low,15.833,0,-0.00842907093465328,1.77558260662659
10,unsync,low,15.833,0,0.00021400730474852,1.77558260662659
11,unsync,low,15.833,0,-2.43941735789122e-06,1.77558260662659
12,unsync,low,15.833,0,-0.00122396973893046,1.77558260662659
13,unsync,low,15.833,0,0.00234162271954119,1.77558260662659
14,unsync,low,15.833,0,-0.00111191347241402,1.77558260662659
1,unsync,low,16.25,0,0.0083936545997858,4.684144292826
2,unsync,low,16.25,0,0.00116308452561498,4.684144292826
3,unsync,low,16.25,0,-0.00508224405348301,4.684144292826
4,unsync,low,16.25,0,-0.00336191826499999,4.684144292826
5,unsync,low,16.25,0,0.00236366363242269,4.684144292826
6,unsync,low,16.25,0,0.0178224761039019,4.684144292826
7,unsync,low,16.25,0,0.00107460515573621,4.684144292826
8,unsync,low,16.25,0,0.0107976607978344,4.684144292826
9,unsync,low,16.25,0,0.00222445651888847,4.684144292826
10,unsync,low,16.25,0,0.00473575945943594,4.684144292826
11,unsync,low,16.25,0,0.0013721656287089,4.684144292826
12,unsync,low,16.25,0,0.00242581660859287,4.684144292826
13,unsync,low,16.25,0,-0.000974254857283086,4.684144292826
14,unsync,low,16.25,0,0.00230201007798314,4.684144292826
1,unsync,low,16.667,0,-0.000788722827564925,1.54709056235644
2,unsync,low,16.667,0,0.00114889233373106,1.54709056235644
3,unsync,low,16.667,0,0.000395180424675345,1.54709056235644
4,unsync,low,16.667,0,0.00472890865057707,1.54709056235644
5,unsync,low,16.667,0,0.00155085499864072,1.54709056235644
6,unsync,low,16.667,0,-0.0217633899301291,1.54709056235644
7,unsync,low,16.667,0,-0.00242008455097675,1.54709056235644
8,unsync,low,16.667,0,0.00300353020429611,1.54709056235644
9,unsync,low,16.667,0,0.00130991404876113,1.54709056235644
10,unsync,low,16.667,0,0.00111790851224214,1.54709056235644
11,unsync,low,16.667,0,0.000285253423498943,1.54709056235644
12,unsync,low,16.667,0,0.0058554382994771,1.54709056235644
13,unsync,low,16.667,0,0.000602609652560204,1.54709056235644
14,unsync,low,16.667,0,0.00190123473294079,1.54709056235644
1,unsync,low,17.083,0,0.00358127686195076,1.47834097963912
2,unsync,low,17.083,0,0.00130335136782378,1.47834097963912
3,unsync,low,17.083,0,0.000107949432276655,1.47834097963912
4,unsync,low,17.083,0,-0.00395930372178555,1.47834097963912
5,unsync,low,17.083,0,0.0023338058963418,1.47834097963912
6,unsync,low,17.083,0,-0.00140679674223065,1.47834097963912
7,unsync,low,17.083,0,0.00453089689835906,1.47834097963912
8,unsync,low,17.083,0,-0.00193375523667783,1.47834097963912
9,unsync,low,17.083,0,0.00489498768001795,1.47834097963912
10,unsync,low,17.083,0,0.00224157213233411,1.47834097963912
11,unsync,low,17.083,0,-0.00397925451397896,1.47834097963912
12,unsync,low,17.083,0,0.000982278143055737,1.47834097963912
13,unsync,low,17.083,0,-0.000351799069903791,1.47834097963912
14,unsync,low,17.083,0,-0.000726059952285141,1.47834097963912
1,unsync,low,17.5,0,-0.000462818017695099,3.79267719343792
2,unsync,low,17.5,0,-0.00347439176402986,3.79267719343792
3,unsync,low,17.5,0,0.000455390341812745,3.79267719343792
4,unsync,low,17.5,0,-0.00434153666719794,3.79267719343792
5,unsync,low,17.5,0,0.00216248375363648,3.79267719343792
6,unsync,low,17.5,0,0.015538944862783,3.79267719343792
7,unsync,low,17.5,0,0.00374034605920315,3.79267719343792
8,unsync,low,17.5,0,-0.000958859804086387,3.79267719343792
9,unsync,low,17.5,0,0.00339510757476091,3.79267719343792
10,unsync,low,17.5,0,0.0038463722448796,3.79267719343792
11,unsync,low,17.5,0,0.001660764683038,3.79267719343792
12,unsync,low,17.5,0,0.00673531601205468,3.79267719343792
13,unsync,low,17.5,0,0.00500647770240903,3.79267719343792
14,unsync,low,17.5,0,-0.000562162196729332,3.79267719343792
1,unsync,low,17.917,0,-0.00161930150352418,1.53480123691482
2,unsync,low,17.917,0,-0.0036876683589071,1.53480123691482
3,unsync,low,17.917,0,0.00576256401836872,1.53480123691482
4,unsync,low,17.917,0,0.0053341006860137,1.53480123691482
5,unsync,low,17.917,0,0.00771143147721887,1.53480123691482
6,unsync,low,17.917,0,-0.0202360786497593,1.53480123691482
7,unsync,low,17.917,0,0.00404728949069977,1.53480123691482
8,unsync,low,17.917,0,-0.00192266260273755,1.53480123691482
9,unsync,low,17.917,0,-0.00678318785503507,1.53480123691482
10,unsync,low,17.917,0,-0.00169464910868555,1.53480123691482
11,unsync,low,17.917,0,-0.00418527517467737,1.53480123691482
12,unsync,low,17.917,0,-0.000965429237112403,1.53480123691482
13,unsync,low,17.917,0,0.00668923417106271,1.53480123691482
14,unsync,low,17.917,0,-0.00386997708119452,1.53480123691482
1,unsync,low,18.333,0,-0.00780089059844613,1.61281235281247
2,unsync,low,18.333,0,-0.00881919637322426,1.61281235281247
3,unsync,low,18.333,0,0.00448370911180973,1.61281235281247
4,unsync,low,18.333,0,0.00818671099841595,1.61281235281247
5,unsync,low,18.333,0,0.000933675619307905,1.61281235281247
6,unsync,low,18.333,0,-0.00860897824168205,1.61281235281247
7,unsync,low,18.333,0,-0.0020895479246974,1.61281235281247
8,unsync,low,18.333,0,-0.00206157518550754,1.61281235281247
9,unsync,low,18.333,0,0.000610022863838822,1.61281235281247
10,unsync,low,18.333,0,0.00145595008507371,1.61281235281247
11,unsync,low,18.333,0,-0.00134003872517496,1.61281235281247
12,unsync,low,18.333,0,-0.000270495336735621,1.61281235281247
13,unsync,low,18.333,0,0.000384374230634421,1.61281235281247
14,unsync,low,18.333,0,0.00304632540792227,1.61281235281247
1,unsync,low,18.75,0,0.0188415944576263,5.50776788476894
2,unsync,low,18.75,0,0.00847592018544674,5.50776788476894
3,unsync,low,18.75,0,-0.0019893238786608,5.50776788476894
4,unsync,low,18.75,0,-0.00560317793861032,5.50776788476894
5,unsync,low,18.75,0,0.0058703450486064,5.50776788476894
6,unsync,low,18.75,0,0.00778115866705775,5.50776788476894
7,unsync,low,18.75,0,0.00311214500106871,5.50776788476894
8,unsync,low,18.75,0,0.0122477719560266,5.50776788476894
9,unsync,low,18.75,0,-0.00152517482638359,5.50776788476894
10,unsync,low,18.75,0,-0.00314934691414237,5.50776788476894
11,unsync,low,18.75,0,0.0132421748712659,5.50776788476894
12,unsync,low,18.75,0,0.00622066622599959,5.50776788476894
13,unsync,low,18.75,0,0.00289869983680546,5.50776788476894
14,unsync,low,18.75,0,-0.000686306098941714,5.50776788476894
1,unsync,low,19.167,0,0.00269283237867057,1.65557069314855
2,unsync,low,19.167,0,0.00494836224243045,1.65557069314855
3,unsync,low,19.167,0,-0.000957980402745306,1.65557069314855
4,unsync,low,19.167,0,0.000429653038736433,1.65557069314855
5,unsync,low,19.167,0,0.00796365737915039,1.65557069314855
6,unsync,low,19.167,0,0.0191683955490589,1.65557069314855
7,unsync,low,19.167,0,-0.00427300669252872,1.65557069314855
8,unsync,low,19.167,0,0.00216435687616467,1.65557069314855
9,unsync,low,19.167,0,0.00224762177094817,1.65557069314855
10,unsync,low,19.167,0,-0.00174258835613728,1.65557069314855
11,unsync,low,19.167,0,0.000270084157818928,1.65557069314855
12,unsync,low,19.167,0,-0.0011055312352255,1.65557069314855
13,unsync,low,19.167,0,-0.000602827582042664,1.65557069314855
14,unsync,low,19.167,0,0.00344516267068684,1.65557069314855
1,unsync,low,19.583,0,9.96019880403765e-05,1.60182598226033
2,unsync,low,19.583,0,-0.0086902966722846,1.60182598226033
3,unsync,low,19.583,0,-0.00523362960666418,1.60182598226033
4,unsync,low,19.583,0,-0.000772745639551431,1.60182598226033
5,unsync,low,19.583,0,0.000283355184365064,1.60182598226033
6,unsync,low,19.583,0,-0.000546393566764891,1.60182598226033
7,unsync,low,19.583,0,0.000329047587001696,1.60182598226033
8,unsync,low,19.583,0,0.00226171617396176,1.60182598226033
9,unsync,low,19.583,0,0.000338546989951283,1.60182598226033
10,unsync,low,19.583,0,-0.00284155202098191,1.60182598226033
11,unsync,low,19.583,0,-0.00157622853294015,1.60182598226033
12,unsync,low,19.583,0,0.00175062904600054,1.60182598226033
13,unsync,low,19.583,0,-0.000601672334596515,1.60182598226033
14,unsync,low,19.583,0,-0.0026426543481648,1.60182598226033
1,unsync,low,20,0,-0.00100148958154023,12.3985574425225
2,unsync,low,20,0,0.00777936819940805,12.3985574425225
3,unsync,low,20,0,0.00577180925756693,12.3985574425225
4,unsync,low,20,0,-0.00212942948564887,12.3985574425225
5,unsync,low,20,0,0.00163250940386206,12.3985574425225
6,unsync,low,20,0,-0.00344676035456359,12.3985574425225
7,unsync,low,20,0,0.00322338752448559,12.3985574425225
8,unsync,low,20,0,0.0103754019364715,12.3985574425225
9,unsync,low,20,0,-0.00394846918061376,12.3985574425225
10,unsync,low,20,0,0.00841072294861078,12.3985574425225
11,unsync,low,20,0,0.0115714138373733,12.3985574425225
12,unsync,low,20,0,0.00539315678179264,12.3985574425225
13,unsync,low,20,0,0.000822236645035446,12.3985574425225
14,unsync,low,20,0,0.00472046714276075,12.3985574425225
1,unsync,low,20.417,0,-0.00199879007413983,1.4996455643536
2,unsync,low,20.417,0,-0.00240224157460034,1.4996455643536
3,unsync,low,20.417,0,0.000444082048488781,1.4996455643536
4,unsync,low,20.417,0,-0.000689866894390434,1.4996455643536
5,unsync,low,20.417,0,0.00345655530691147,1.4996455643536
6,unsync,low,20.417,0,-0.0105612743645906,1.4996455643536
7,unsync,low,20.417,0,-0.00484871445223689,1.4996455643536
8,unsync,low,20.417,0,-0.00379776116460562,1.4996455643536
9,unsync,low,20.417,0,0.00188915187027305,1.4996455643536
10,unsync,low,20.417,0,0.00171627663075924,1.4996455643536
11,unsync,low,20.417,0,0.0028653705958277,1.4996455643536
12,unsync,low,20.417,0,0.00218014465644956,1.4996455643536
13,unsync,low,20.417,0,0.00348045420832932,1.4996455643536
14,unsync,low,20.417,0,-0.00155835971236229,1.4996455643536
1,unsync,low,20.833,0,-0.000928639201447368,1.48662780650308
2,unsync,low,20.833,0,0.00839386228471994,1.48662780650308
3,unsync,low,20.833,0,-0.000481769588077441,1.48662780650308
4,unsync,low,20.833,0,-0.00227570882998407,1.48662780650308
5,unsync,low,20.833,0,0.00547460140660405,1.48662780650308
6,unsync,low,20.833,0,-0.0142849506810308,1.48662780650308
7,unsync,low,20.833,0,-0.000271625962341204,1.48662780650308
8,unsync,low,20.833,0,0.00112091284245253,1.48662780650308
9,unsync,low,20.833,0,-0.00123731070198119,1.48662780650308
10,unsync,low,20.833,0,0.00448186183348298,1.48662780650308
11,unsync,low,20.833,0,-0.000380307290470228,1.48662780650308
12,unsync,low,20.833,0,-0.00261544645763934,1.48662780650308
13,unsync,low,20.833,0,0.000511712569277734,1.48662780650308
14,unsync,low,20.833,0,0.00295427138917148,1.48662780650308
1,unsync,low,21.25,0,0.00348362443037331,4.19144550043798
2,unsync,low,21.25,0,0.013004295527935,4.19144550043798
3,unsync,low,21.25,0,-0.00125850178301334,4.19144550043798
4,unsync,low,21.25,0,-0.00431831134483218,4.19144550043798
5,unsync,low,21.25,0,-0.000163697899552062,4.19144550043798
6,unsync,low,21.25,0,0.00799974985420704,4.19144550043798
7,unsync,low,21.25,0,0.00532027008011937,4.19144550043798
8,unsync,low,21.25,0,0.00465610483661294,4.19144550043798
9,unsync,low,21.25,0,-0.00592393428087234,4.19144550043798
10,unsync,low,21.25,0,0.000619058206211776,4.19144550043798
11,unsync,low,21.25,0,-0.00210354872979224,4.19144550043798
12,unsync,low,21.25,0,0.000623824598733336,4.19144550043798
13,unsync,low,21.25,0,0.00128253537695855,4.19144550043798
14,unsync,low,21.25,0,0.000578235427383333,4.19144550043798
1,unsync,low,21.667,0,-0.00300390180200338,1.43592662642296
2,unsync,low,21.667,0,0.00503748981282115,1.43592662642296
3,unsync,low,21.667,0,0.00229746592231095,1.43592662642296
4,unsync,low,21.667,0,-0.00446909805759788,1.43592662642296
5,unsync,low,21.667,0,-0.000564890913665295,1.43592662642296
6,unsync,low,21.667,0,0.000860133848618716,1.43592662642296
7,unsync,low,21.667,0,-0.00265867449343204,1.43592662642296
8,unsync,low,21.667,0,0.00197129137814045,1.43592662642296
9,unsync,low,21.667,0,0.00585428113117814,1.43592662642296
10,unsync,low,21.667,0,0.000666397623717785,1.43592662642296
11,unsync,low,21.667,0,-0.00212407298386097,1.43592662642296
12,unsync,low,21.667,0,0.00305556948296726,1.43592662642296
13,unsync,low,21.667,0,0.000618019956164062,1.43592662642296
14,unsync,low,21.667,0,0.00167537922970951,1.43592662642296
1,unsync,low,22.083,0,0.000486911158077419,1.40375750639713
2,unsync,low,22.083,0,-0.00304360524751246,1.40375750639713
3,unsync,low,22.083,0,0.00194991531316191,1.40375750639713
4,unsync,low,22.083,0,-0.00572655070573092,1.40375750639713
5,unsync,low,22.083,0,-0.00285317795351148,1.40375750639713
6,unsync,low,22.083,0,-0.00379373505711555,1.40375750639713
7,unsync,low,22.083,0,0.00852639693766832,1.40375750639713
8,unsync,low,22.083,0,-0.00382390175946057,1.40375750639713
9,unsync,low,22.083,0,-0.00787490326911211,1.40375750639713
10,unsync,low,22.083,0,-0.000455529661849141,1.40375750639713
11,unsync,low,22.083,0,0.00184317922685295,1.40375750639713
12,unsync,low,22.083,0,0.00200607813894749,1.40375750639713
13,unsync,low,22.083,0,-0.000773757754359394,1.40375750639713
14,unsync,low,22.083,0,-0.00175957242026925,1.40375750639713
1,unsync,low,22.5,0,0.00278560887090862,3.44462102676167
2,unsync,low,22.5,0,0.00284860702231526,3.44462102676167
3,unsync,low,22.5,0,-0.00561677990481257,3.44462102676167
4,unsync,low,22.5,0,0.00310520501807332,3.44462102676167
5,unsync,low,22.5,0,0.00216061901301146,3.44462102676167
6,unsync,low,22.5,0,0.00831964239478111,3.44462102676167
7,unsync,low,22.5,0,0.00641397992148995,3.44462102676167
8,unsync,low,22.5,0,0.00583844445645809,3.44462102676167
9,unsync,low,22.5,0,-0.00109566992614418,3.44462102676167
10,unsync,low,22.5,0,0.00138998206239194,3.44462102676167
11,unsync,low,22.5,0,0.000108563755929936,3.44462102676167
12,unsync,low,22.5,0,-0.000335183955030516,3.44462102676167
13,unsync,low,22.5,0,-0.0011178464628756,3.44462102676167
14,unsync,low,22.5,0,-0.00101053284015507,3.44462102676167
1,unsync,low,22.917,0,0.00261822808533907,1.417738892967
2,unsync,low,22.917,0,-0.00392748462036252,1.417738892967
3,unsync,low,22.917,0,-0.00480820285156369,1.417738892967
4,unsync,low,22.917,0,-0.00411850307136774,1.417738892967
5,unsync,low,22.917,0,-0.00101397524122149,1.417738892967
6,unsync,low,22.917,0,-0.0023206037003547,1.417738892967
7,unsync,low,22.917,0,0.00362383481115103,1.417738892967
8,unsync,low,22.917,0,-0.000579622923396528,1.417738892967
9,unsync,low,22.917,0,-0.00361272529698908,1.417738892967
10,unsync,low,22.917,0,-0.00236897706054151,1.417738892967
11,unsync,low,22.917,0,8.70104122441262e-05,1.417738892967
12,unsync,low,22.917,0,-0.00048056076047942,1.417738892967
13,unsync,low,22.917,0,0.000921226921491325,1.417738892967
14,unsync,low,22.917,0,-0.00206143944524229,1.417738892967
1,unsync,low,23.333,0,-0.00486860191449523,1.44011772730842
2,unsync,low,23.333,0,-0.00208234624005854,1.44011772730842
3,unsync,low,23.333,0,-0.00077485921792686,1.44011772730842
